type,aid,timestamp,status,distance_m,azimuth_deg,elevation_deg,los
ios,0,0.032,,8.791924476623535,0,141,0
ios,1,0.032,,6.245900630950928,0,141,0
ios,2,0.032,,7.799441814422607,0,141,0
ios,3,0.032,,7.563048839569092,0,141,0
ios,0,0.128,,8.791924476623535,0,141,0
ios,1,0.13,,6.245900630950928,0,141,0
ios,2,0.13,,7.799441814422607,0,141,0
ios,3,0.13,,7.563048839569092,0,141,0
ios,0,0.229,,8.791924476623535,0,141,0
ios,1,0.231,,6.245955467224121,0,141,0
ios,2,0.231,,7.799441814422607,0,141,0
ios,3,0.232,,7.563022136688232,0,141,0
ios,0,0.326,,8.791924476623535,0,141,0
ios,1,0.328,,6.245955467224121,0,141,0
ios,2,0.328,,7.799441814422607,0,141,0
ios,3,0.328,,7.563022136688232,0,141,0
ios,0,0.428,,8.792074203491211,0,141,0
ios,1,0.453,,6.245955467224121,0,141,0
ios,2,0.453,,7.7994303703308105,0,141,0
ios,3,0.453,,7.563022136688232,0,141,0
ios,0,0.527,,8.792074203491211,0,141,0
ios,1,0.537,,6.245955467224121,0,141,0
ios,2,0.537,,7.7994303703308105,0,141,0
ios,3,0.537,,7.56302547454834,0,141,0
ios,0,0.669,,8.792074203491211,0,141,0
ios,1,0.671,,6.245965003967285,0,141,0
ios,2,0.671,,7.7994303703308105,0,141,0
ios,3,0.671,,7.56302547454834,0,141,0
ios,0,0.741,,8.792074203491211,0,141,0
ios,1,0.743,,6.245965003967285,0,141,0
ios,2,0.743,,7.799436569213867,0,141,0
ios,3,0.743,,7.562994003295898,0,141,0
ios,0,0.834,,8.79209041595459,0,141,0
ios,1,0.837,,6.245965003967285,0,141,0
ios,2,0.837,,7.799436569213867,0,141,0
ios,3,0.837,,7.562994003295898,0,141,0
ios,0,0.927,,8.79205322265625,0,141,0
ios,1,0.93,,6.245933532714844,0,141,0
ios,2,0.93,,7.7994303703308105,0,141,0
ios,3,0.93,,7.562914848327637,0,141,0
ios,0,1.078,,8.79205322265625,0,141,0
ios,1,1.081,,6.245933532714844,0,141,0
ios,2,1.081,,7.799444675445557,0,141,0
ios,3,1.081,,7.562914848327637,0,141,0
ios,0,1.129,,8.792069435119629,0,141,0
ios,1,1.132,,6.245894432067871,0,141,0
ios,2,1.133,,7.799444675445557,0,141,0
ios,3,1.133,,7.562878131866455,0,141,0
ios,0,1.229,,8.792069435119629,0,141,0
ios,1,1.229,,6.245894432067871,0,141,0
ios,2,1.229,,7.799485206604004,0,141,0
ios,3,1.229,,7.562878131866455,0,141,0
ios,0,1.341,,8.792069435119629,0,141,0
ios,1,1.343,,6.245917320251465,0,141,0
ios,2,1.343,,7.799469947814941,0,141,0
ios,3,1.343,,7.562933444976807,0,141,0
ios,0,1.441,,8.792069435119629,0,141,0
ios,1,1.447,,6.245910167694092,0,141,0
ios,2,1.447,,7.799469947814941,0,141,0
ios,3,1.447,,7.5629096031188965,0,141,0
ios,0,1.532,,8.792136192321777,0,141,0
ios,1,1.535,,6.245910167694092,0,141,0
ios,2,1.535,,7.7994608879089355,0,141,0
ios,3,1.535,,7.5629096031188965,0,141,0
ios,0,1.627,,8.792136192321777,0,141,0
ios,1,1.63,,6.245899677276611,0,141,0
ios,2,1.63,,7.7994608879089355,0,141,0
ios,3,1.63,,7.56300163269043,0,141,0
ios,0,1.77,,8.792104721069336,0,141,0
ios,1,1.773,,6.245899677276611,0,141,0
ios,2,1.773,,7.799441814422607,0,141,0
ios,3,1.773,,7.56300163269043,0,141,0
ios,0,1.828,,8.792104721069336,0,141,0
ios,1,1.863,,6.245924949645996,0,141,0
ios,2,1.863,,7.799441814422607,0,141,0
ios,3,1.863,,7.562984943389893,0,141,0
ios,0,1.926,,8.792040824890137,0,141,0
ios,1,1.929,,6.245924949645996,0,141,0
ios,2,1.929,,7.799441814422607,0,141,0
ios,3,1.929,,7.562984943389893,0,141,0
ios,0,2.046,,8.792040824890137,0,141,0
ios,1,2.148,,6.245924949645996,0,141,0
ios,2,2.148,,7.799435615539551,0,141,0
ios,3,2.148,,7.562994480133057,0,141,0
ios,0,2.148,,8.791983604431152,0,141,0
ios,1,2.148,,6.245924949645996,0,141,0
ios,2,2.148,,7.799435615539551,0,141,0
ios,3,2.148,,7.562994480133057,0,141,0
ios,0,2.227,,8.791983604431152,0,141,0
